asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,asset_name,asset_type,st_astext
1670021,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.349,10204000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,9527000,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.349,10204000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,9527000,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.349,10204000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.456,13329000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.456,13329000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,12445000,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.456,13329000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,12445000,0.934,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.456,13329000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,12445000,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.456,13329000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,12023000,0.934,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.439,12878000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.439,12878000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.439,12878000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,12023000,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.439,12878000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,12023000,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.439,12878000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,9527000,0.934,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.349,10204000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670021,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,3340,PP_max_capacity(MW),0.349,10204000,generation_MWh,2022-09-01 16:53:38.163109,,Gibson,coal,POINT(-87.7658 38.3722)
1670345,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,6069000,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.66,4968000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,6951000,1.221,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.758,5691000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.758,5691000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.758,5691000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,6951000,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.758,5691000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,6951000,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.758,5691000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,7675000,1.221,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.837,6284000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.837,6284000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.837,6284000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,7675000,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.837,6284000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.66,4968000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,7675000,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.837,6284000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.66,4968000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670345,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,6069000,,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.66,4968000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
1670121,TKM,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,7307000,0.797,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9163000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9138000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9138000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,7287000,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9138000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,7287000,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9138000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9163000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,7501000,0.797,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.315,9407000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.315,9407000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.315,9407000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,7501000,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.315,9407000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,7501000,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.315,9407000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9163000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,7307000,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9163000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,7307000,,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9163000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1670121,TKM,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,7287000,0.797,tonnes_gas_per_MWh,3409,PP_max_capacity(MW),0.306,9138000,generation_MWh,2022-09-01 16:53:38.164419,,Mary power station,"gas, other_fossil",POINT(61.8413 37.5003)
1669981,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.569,19938000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.523,18376000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.523,18376000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,17222000,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.523,18376000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,17222000,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.523,18376000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.569,19938000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,18685000,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.569,19938000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,18685000,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.569,19938000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,18160000,0.937,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.553,19377000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.553,19377000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.553,19377000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,18160000,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.553,19377000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,18160000,,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.553,19377000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,18685000,0.937,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.569,19938000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1669981,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,17222000,0.937,tonnes_gas_per_MWh,4000,PP_max_capacity(MW),0.523,18376000,generation_MWh,2022-09-01 16:53:38.162372,,Tata Mundra Ultra Mega Power Project,coal,POINT(69.5281 22.8158)
1670345,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,6069000,1.222,tonnes_gas_per_MWh,857,PP_max_capacity(MW),0.66,4968000,generation_MWh,2022-09-01 16:53:38.166249,,Jorge Lacerda power station,coal,POINT(-48.969 -28.454)
11987586,JPN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1702,PP_max_capacity(MW),0.706,10521000,generation_MWh,2022-09-28 09:04:14.62273,,Nakoso power station,"coal, other_fossil",POINT(140.8128 36.9128)
11987586,JPN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1702,PP_max_capacity(MW),0.706,10521000,generation_MWh,2022-09-28 09:04:14.62273,,Nakoso power station,"coal, other_fossil",POINT(140.8128 36.9128)
11987586,JPN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1975,PP_max_capacity(MW),0.53,9163000,generation_MWh,2022-09-28 09:04:14.62273,,Nakoso power station,"coal, other_fossil",POINT(140.8128 36.9128)
11987586,JPN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1975,PP_max_capacity(MW),0.53,9163000,generation_MWh,2022-09-28 09:04:14.62273,,Nakoso power station,"coal, other_fossil",POINT(140.8128 36.9128)
1670277,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,6889000,0.937,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.523,7350000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.523,7350000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,6889000,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.523,7350000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,6889000,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.523,7350000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,7264000,0.937,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.553,7751000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.553,7751000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.553,7751000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,7264000,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.553,7751000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,7264000,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.553,7751000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,7474000,0.937,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.569,7975000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.569,7975000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.569,7975000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,7474000,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.569,7975000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670277,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,7474000,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.569,7975000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670126,ISR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,9564000,0.885,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.463,10805000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.463,10805000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.463,10805000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,9564000,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.463,10805000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,9564000,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.463,10805000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,9398000,0.885,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10618000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10618000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10618000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,9424000,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10647000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,9398000,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10618000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,9398000,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10618000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,9424000,0.885,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10647000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,9424000,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10647000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670277,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,1600,PP_max_capacity(MW),0.523,7350000,generation_MWh,2022-09-01 16:53:38.165694,,Yermarus power station,coal,POINT(77.3561 16.2953)
1670126,ISR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10647000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670126,ISR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,2665,PP_max_capacity(MW),0.455,10647000,generation_MWh,2022-09-01 16:53:38.164463,,Orot Rabin power station,"coal, oil",POINT(34.8863 32.4699)
1670335,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,6137000,,tonnes_gas_per_MWh,2201,PP_max_capacity(MW),0.361,6979000,generation_MWh,2022-09-01 16:53:38.166164,,R M Schahfer,"coal, gas",POINT(-87.0261 41.2164)
1670335,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,2201,PP_max_capacity(MW),0.361,6979000,generation_MWh,2022-09-01 16:53:38.166164,,R M Schahfer,"coal, gas",POINT(-87.0261 41.2164)
